"Year","Lat","Lon","AreaSwept_km2","Response_variable","Data_type"
2013,28.694,-86.047,0.05905644,0,"Count"
2013,28.48,-85.812,0.05905644,0,"Count"
2013,28.308,-85.774,0.05905644,0,"Count"
2013,28.43,-85.548,0.05905644,0,"Count"
2013,28.808,-85.674,0.05905644,0,"Count"
2013,28.906,-85.739,0.05905644,0,"Count"
2013,29.155,-85.532,0.05905644,0,"Count"
2013,28.933,-85.21,0.05905644,0,"Count"
2013,28.793,-85.135,0.05905644,0,"Count"
2013,28.551,-84.94,0.05905644,1,"Count"
2013,28.61,-84.625,0.05905644,0,"Count"
2013,28.323,-84.582,0.05905644,0,"Count"
2013,27.901,-85.149,0.05905644,0,"Count"
2013,27.211,-84.877,0.05905644,0,"Count"
2013,27.467,-84.686,0.05905644,0,"Count"
2013,27.552,-84.3,0.05905644,0,"Count"
2013,27.752,-84.496,0.05905644,0,"Count"
2013,27.799,-84.184,0.05905644,0,"Count"
2013,27.632,-83.843,0.05905644,1,"Count"
2013,27.09,-84.288,0.05905644,0,"Count"
2013,27.048,-84.535,0.05905644,0,"Count"
2013,26.934,-83.953,0.05905644,0,"Count"
2013,27.041,-83.646,0.05905644,0,"Count"
2013,26.768,-83.607,0.05905644,0,"Count"
2013,26.073,-83.74,0.05905644,0,"Count"
2013,25.905,-84.229,0.05905644,0,"Count"
2013,25.857,-84.403,0.05905644,0,"Count"
2013,26.356,-84.349,0.05905644,0,"Count"
2013,26.499,-84.07,0.05905644,0,"Count"
2013,26.501,-84.31,0.05905644,0,"Count"
2013,26.649,-84.557,0.05905644,0,"Count"
2013,27.666,-84.714,0.05905644,0,"Count"
2013,28.499,-84.842,0.05905644,1,"Count"
2013,29.772,-86.833,0.05905644,0,"Count"
2013,29.357,-88.143,0.05905644,0,"Count"
2013,29.243,-88.039,0.05905644,0,"Count"
2013,28.735,-86.24,0.05905644,0,"Count"
2013,28.793,-85.908,0.05905644,0,"Count"
2013,28.969,-86.4,0.05905644,0,"Count"
2013,28.924,-86.375,0.05905644,0,"Count"
2013,29.324,-86.61,0.05905644,0,"Count"
2013,29.408,-87.393,0.05905644,0,"Count"
2006,25.119,-83.092,0.05905644,0,"Encounter"
2006,25.516,-82.735,0.05905644,0,"Encounter"
2006,25.493,-82.496,0.05905644,0,"Encounter"
2006,25.502,-82.381,0.05905644,0,"Encounter"
2006,25.637,-81.891,0.05905644,0,"Encounter"
2006,25.443,-81.884,0.05905644,0,"Encounter"
2006,25.188,-81.707,0.05905644,0,"Encounter"
2006,25.228,-81.777,0.05905644,0,"Encounter"
2006,25.331,-81.811,0.05905644,0,"Encounter"
2006,26.102,-82.034,0.05905644,0,"Encounter"
2006,26.326,-82.541,0.05905644,0,"Encounter"
2006,26.143,-82.672,0.05905644,0,"Encounter"
2006,26.005,-82.765,0.05905644,0,"Encounter"
2006,25.681,-83.255,0.05905644,0,"Encounter"
2006,25.658,-83.675,0.05905644,0,"Encounter"
2006,25.171,-83.697,0.05905644,0,"Encounter"
2006,25.097,-84.096,0.05905644,0,"Encounter"
2006,25.154,-84.24,0.05905644,0,"Encounter"
2006,25.411,-83.93,0.05905644,0,"Encounter"
2006,25.571,-83.979,0.05905644,1,"Encounter"
2006,25.745,-84.176,0.05905644,0,"Encounter"
2006,25.781,-84.311,0.05905644,0,"Encounter"
2006,25.899,-84.464,0.05905644,0,"Encounter"
2006,26.124,-83.637,0.05905644,0,"Encounter"
2006,26.374,-83.859,0.05905644,0,"Encounter"
2006,26.417,-84.075,0.05905644,0,"Encounter"
2006,26.424,-84.42,0.05905644,0,"Encounter"
2006,26.608,-84.436,0.05905644,0,"Encounter"
2006,26.629,-84.268,0.05905644,0,"Encounter"
2006,26.53,-83.948,0.05905644,0,"Encounter"
2006,26.343,-83.508,0.05905644,0,"Encounter"
2006,26.494,-83.274,0.05905644,0,"Encounter"
2006,26.521,-82.488,0.05905644,0,"Encounter"
2006,27.274,-82.829,0.05905644,0,"Encounter"
2006,27.552,-82.995,0.05905644,0,"Encounter"
2006,27.014,-83.353,0.05905644,0,"Encounter"
2006,27.103,-84.26,0.05905644,0,"Encounter"
2006,27.205,-84.85,0.05905644,0,"Encounter"
2006,27.371,-84.317,0.05905644,0,"Encounter"
2006,27.335,-83.912,0.05905644,0,"Encounter"
2006,27.563,-83.762,0.05905644,0,"Encounter"
2006,27.482,-84.066,0.05905644,0,"Encounter"
2006,26.251,-96.664,0.05905644,0,"Encounter"
2006,26.537,-96.701,0.05905644,0,"Encounter"
2006,26.486,-96.445,0.05905644,1,"Encounter"
2006,26.611,-96.373,0.05905644,0,"Encounter"
2006,26.75,-96.39,0.05905644,0,"Encounter"
2006,26.914,-96.838,0.05905644,0,"Encounter"
2006,26.734,-97.197,0.05905644,0,"Encounter"
2006,27.014,-97.286,0.05905644,0,"Encounter"
2006,27.215,-97.115,0.05905644,0,"Encounter"
2006,27.344,-97.031,0.05905644,0,"Encounter"
2006,27.919,-96.83,0.05905644,0,"Encounter"
2006,27.276,-96.779,0.05905644,1,"Encounter"
2006,27.251,-96.493,0.05905644,1,"Encounter"
2006,27.244,-96.257,0.05905644,0,"Encounter"
2006,27.753,-96.325,0.05905644,1,"Encounter"
2006,27.618,-95.977,0.05905644,0,"Encounter"
2006,27.526,-95.954,0.05905644,0,"Encounter"
2006,27.905,-95.729,0.05905644,1,"Encounter"
2006,28.361,-96.031,0.05905644,0,"Encounter"
2006,28.254,-95.644,0.05905644,0,"Encounter"
2006,28.647,-95.265,0.05905644,0,"Encounter"
2006,28.826,-95.346,0.05905644,0,"Encounter"
2006,28.869,-95.031,0.05905644,0,"Encounter"
2006,28.593,-95.117,0.05905644,0,"Encounter"
2006,27.978,-94.996,0.05905644,0,"Encounter"
2006,27.855,-94.942,0.05905644,0,"Encounter"
2006,28.283,-94.321,0.05905644,0,"Encounter"
2006,28.151,-94.23,0.05905644,1,"Encounter"
2006,28.238,-93.991,0.05905644,0,"Encounter"
2006,28.226,-93.733,0.05905644,0,"Encounter"
2006,28.369,-93.729,0.05905644,1,"Encounter"
2006,27.914,-93.547,0.05905644,0,"Encounter"
2006,27.738,-93.374,0.05905644,0,"Encounter"
2006,27.742,-93.219,0.05905644,0,"Encounter"
2006,27.702,-92.999,0.05905644,0,"Encounter"
2006,28.01,-93.024,0.05905644,0,"Encounter"
2006,28.204,-93.472,0.05905644,0,"Encounter"
2006,28.316,-93.128,0.05905644,1,"Encounter"
2006,28.375,-93.278,0.05905644,1,"Encounter"
2006,28.543,-93.237,0.05905644,0,"Encounter"
2006,28.538,-94.5,0.05905644,0,"Encounter"
2006,28.8,-94.53,0.05905644,0,"Encounter"
2006,28.975,-94.564,0.05905644,0,"Encounter"
2006,28.811,-94.027,0.05905644,0,"Encounter"
2006,28.929,-93.795,0.05905644,0,"Encounter"
2006,29.166,-93.847,0.05905644,0,"Encounter"
2006,29.39,-93.58,0.05905644,0,"Encounter"
2006,29.535,-93.513,0.05905644,0,"Encounter"
2006,29.212,-94.037,0.05905644,0,"Encounter"
2006,29.176,-94.216,0.05905644,0,"Encounter"
2006,29.192,-92.953,0.05905644,0,"Encounter"
2006,29.28,-92.526,0.05905644,0,"Encounter"
2006,29.026,-92.462,0.05905644,0,"Encounter"
2006,28.691,-92.856,0.05905644,0,"Encounter"
2006,28.559,-93,0.05905644,1,"Encounter"
2006,28.311,-92.516,0.05905644,0,"Encounter"
2006,28.04,-92.347,0.05905644,0,"Encounter"
2006,28.13,-92.293,0.05905644,1,"Encounter"
2006,28.451,-92.247,0.05905644,0,"Encounter"
2006,28.483,-91.983,0.05905644,1,"Encounter"
2006,28.114,-91.976,0.05905644,0,"Encounter"
2006,27.946,-91.699,0.05905644,0,"Encounter"
2006,27.951,-91.543,0.05905644,0,"Encounter"
2006,28.049,-91.542,0.05905644,0,"Encounter"
2006,28.439,-91.51,0.05905644,0,"Encounter"
2006,28.993,-91.534,0.05905644,0,"Encounter"
2006,28.801,-91.206,0.05905644,0,"Encounter"
2006,28.584,-90.927,0.05905644,0,"Encounter"
2006,28.298,-91.108,0.05905644,0,"Encounter"
2006,28.2,-90.924,0.05905644,0,"Encounter"
2006,28.012,-90.71,0.05905644,0,"Encounter"
2006,28.272,-90.702,0.05905644,1,"Encounter"
2006,28.602,-90.525,0.05905644,0,"Encounter"
2006,28.374,-90.06,0.05905644,0,"Encounter"
2006,28.803,-90.066,0.05905644,0,"Encounter"
2006,29.121,-89.997,0.05905644,0,"Encounter"
2006,28.93,-89.855,0.05905644,0,"Encounter"
2006,28.716,-89.784,0.05905644,0,"Encounter"
2006,28.553,-89.605,0.05905644,0,"Encounter"
2006,28.732,-89.464,0.05905644,0,"Encounter"
2006,28.822,-89.307,0.05905644,0,"Encounter"
2006,28.924,-89.225,0.05905644,0,"Encounter"
2006,29.011,-88.746,0.05905644,0,"Encounter"
2006,29.186,-88.795,0.05905644,0,"Encounter"
2006,29.298,-88.089,0.05905644,0,"Encounter"
2006,29.466,-88.038,0.05905644,0,"Encounter"
2006,29.659,-88.132,0.05905644,0,"Encounter"
2006,29.989,-87.504,0.05905644,0,"Encounter"
2006,29.61,-87.51,0.05905644,1,"Encounter"
2006,29.637,-87.291,0.05905644,0,"Encounter"
2006,29.703,-87.322,0.05905644,0,"Encounter"
2006,30.353,-86.657,0.05905644,0,"Encounter"
2006,30.179,-85.947,0.05905644,0,"Encounter"
2006,29.814,-86.11,0.05905644,0,"Encounter"
2006,29.808,-86.375,0.05905644,0,"Encounter"
2006,29.462,-86.271,0.05905644,0,"Encounter"
2006,29.184,-86.461,0.05905644,0,"Encounter"
2006,28.656,-85.745,0.05905644,0,"Encounter"
2006,28.707,-85.398,0.05905644,0,"Encounter"
2006,28.422,-85.081,0.05905644,0,"Encounter"
2006,27.858,-84.963,0.05905644,0,"Encounter"
2006,28.118,-84.43,0.05905644,0,"Encounter"
2006,28.147,-84.35,0.05905644,0,"Encounter"
2006,28.243,-83.631,0.05905644,0,"Encounter"
2006,28.444,-84.093,0.05905644,0,"Encounter"
2006,28.438,-84.459,0.05905644,0,"Encounter"
2006,28.295,-84.712,0.05905644,0,"Encounter"
2007,30.078,-88.528,0.05905644,0,"Encounter"
2007,29.792,-88.238,0.05905644,0,"Encounter"
2007,29.74,-88.312,0.05905644,0,"Encounter"
2007,29.176,-88.431,0.05905644,0,"Encounter"
2007,29.25,-88.301,0.05905644,0,"Encounter"
2007,29.222,-88.039,0.05905644,0,"Encounter"
2007,29.287,-87.977,0.05905644,0,"Encounter"
2007,29.34,-87.955,0.05905644,0,"Encounter"
2007,29.658,-87.531,0.05905644,0,"Encounter"
2007,29.436,-87.357,0.05905644,0,"Encounter"
2007,29.572,-86.474,0.05905644,0,"Encounter"
2007,29.861,-86.312,0.05905644,0,"Encounter"
2007,30.069,-87.212,0.05905644,0,"Encounter"
2007,30.069,-85.953,0.05905644,0,"Encounter"
2007,29.911,-85.549,0.05905644,0,"Encounter"
2007,29.953,-86.18,0.05905644,0,"Encounter"
2007,29.759,-86.083,0.05905644,0,"Encounter"
2007,29.71,-86.204,0.05905644,0,"Encounter"
2007,29.383,-86.075,0.05905644,0,"Encounter"
2007,29.283,-86.441,0.05905644,0,"Encounter"
2007,29.1,-86.31,0.05905644,0,"Encounter"
2007,28.699,-86.204,0.05905644,0,"Encounter"
2007,28.726,-85.75,0.05905644,0,"Encounter"
2007,28.348,-85.649,0.05905644,0,"Encounter"
2007,28.383,-85.315,0.05905644,0,"Encounter"
2007,28.447,-85.089,0.05905644,0,"Encounter"
2007,28.598,-84.942,0.05905644,0,"Encounter"
2007,28.545,-85.26,0.05905644,0,"Encounter"
2007,28.585,-85.302,0.05905644,0,"Encounter"
2007,29.002,-85.421,0.05905644,0,"Encounter"
2007,29.34,-85.453,0.05905644,0,"Encounter"
2007,29.443,-85.123,0.05905644,0,"Encounter"
2007,29.139,-84.751,0.05905644,0,"Encounter"
2007,28.995,-89.763,0.05905644,0,"Encounter"
2007,28.495,-90.021,0.05905644,0,"Encounter"
2007,28.183,-90.017,0.05905644,0,"Encounter"
2007,28.072,-90.718,0.05905644,0,"Encounter"
2007,28.053,-90.899,0.05905644,0,"Encounter"
2007,28.217,-90.983,0.05905644,0,"Encounter"
2007,28.187,-91.158,0.05905644,0,"Encounter"
2007,28.173,-91.229,0.05905644,0,"Encounter"
2007,28.085,-91.141,0.05905644,0,"Encounter"
2007,27.875,-91.949,0.05905644,0,"Encounter"
2007,28.294,-92.066,0.05905644,0,"Encounter"
2007,28.751,-91.997,0.05905644,0,"Encounter"
2007,28.791,-91.857,0.05905644,0,"Encounter"
2007,28.977,-91.702,0.05905644,0,"Encounter"
2007,28.732,-91.545,0.05905644,0,"Encounter"
2007,28.494,-91.631,0.05905644,0,"Encounter"
2007,28.586,-90.847,0.05905644,0,"Encounter"
2007,28.641,-89.224,0.05905644,0,"Encounter"
2007,26.14,-96.955,0.05905644,0,"Encounter"
2007,26.279,-96.835,0.05905644,0,"Encounter"
2007,26.449,-96.576,0.05905644,1,"Encounter"
2007,26.764,-96.638,0.05905644,1,"Encounter"
2007,26.754,-96.575,0.05905644,0,"Encounter"
2007,26.904,-96.392,0.05905644,0,"Encounter"
2007,27.222,-96.279,0.05905644,0,"Encounter"
2007,27.218,-96.693,0.05905644,1,"Encounter"
2007,27.298,-96.898,0.05905644,0,"Encounter"
2007,27.079,-96.929,0.05905644,1,"Encounter"
2007,27.012,-97.247,0.05905644,0,"Encounter"
2007,27.851,-96.891,0.05905644,0,"Encounter"
2007,27.872,-96.931,0.05905644,0,"Encounter"
2007,28.086,-96.57,0.05905644,0,"Encounter"
2007,27.867,-96.221,0.05905644,1,"Encounter"
2007,27.91,-95.803,0.05905644,1,"Encounter"
2007,28.099,-95.321,0.05905644,0,"Encounter"
2007,27.776,-95.308,0.05905644,0,"Encounter"
2007,27.924,-95.198,0.05905644,1,"Encounter"
2007,28.061,-94.963,0.05905644,0,"Encounter"
2007,28.006,-94.868,0.05905644,1,"Encounter"
2007,27.865,-94.513,0.05905644,0,"Encounter"
2007,27.976,-94.077,0.05905644,0,"Encounter"
2007,27.721,-93.47,0.05905644,0,"Encounter"
2007,27.68,-92.921,0.05905644,0,"Encounter"
2007,28.243,-92.708,0.05905644,0,"Encounter"
2007,28.181,-92.531,0.05905644,1,"Encounter"
2007,28.267,-92.431,0.05905644,0,"Encounter"
2007,28.789,-92.67,0.05905644,0,"Encounter"
2007,28.856,-92.51,0.05905644,0,"Encounter"
2007,28.736,-92.293,0.05905644,0,"Encounter"
2007,28.82,-92.306,0.05905644,0,"Encounter"
2007,28.999,-92.27,0.05905644,0,"Encounter"
2007,29.284,-92.659,0.05905644,0,"Encounter"
2007,29.466,-92.733,0.05905644,0,"Encounter"
2007,29.336,-92.831,0.05905644,0,"Encounter"
2007,29.275,-93.13,0.05905644,0,"Encounter"
2007,29.529,-93.351,0.05905644,0,"Encounter"
2007,28.942,-93.548,0.05905644,0,"Encounter"
2007,28.774,-93.122,0.05905644,0,"Encounter"
2007,28.575,-93.016,0.05905644,0,"Encounter"
2007,28.444,-93.15,0.05905644,0,"Encounter"
2007,28.313,-93.189,0.05905644,0,"Encounter"
2007,28.111,-93.563,0.05905644,1,"Encounter"
2007,28.238,-93.847,0.05905644,0,"Encounter"
2007,28.158,-93.938,0.05905644,1,"Encounter"
2007,28.735,-94.163,0.05905644,0,"Encounter"
2007,28.558,-94.484,0.05905644,0,"Encounter"
2007,28.485,-95.047,0.05905644,0,"Encounter"
2007,28.428,-95.168,0.05905644,0,"Encounter"
2007,28.611,-95.691,0.05905644,0,"Encounter"
2007,28.791,-94.922,0.05905644,0,"Encounter"
2007,29.006,-94.55,0.05905644,0,"Encounter"
2007,28.998,-94.266,0.05905644,0,"Encounter"
2007,29.244,-94.07,0.05905644,0,"Encounter"
2007,29.276,-93.936,0.05905644,0,"Encounter"
2007,29.385,-94.168,0.05905644,0,"Encounter"
2007,29.538,-93.939,0.05905644,0,"Encounter"
2007,29.396,-94.367,0.05905644,0,"Encounter"
2007,28.017,-91.205,0.05905644,1,"Encounter"
2007,28.826,-89.333,0.05905644,1,"Encounter"
2007,25.487,-84.223,0.05905644,0,"Encounter"
2007,25.318,-84.369,0.05905644,0,"Encounter"
2007,25.064,-83.998,0.05905644,0,"Encounter"
2007,25.506,-83.725,0.05905644,1,"Encounter"
2007,25.268,-83.104,0.05905644,0,"Encounter"
2007,25.404,-82.696,0.05905644,0,"Encounter"
2007,25.124,-82.398,0.05905644,0,"Encounter"
2007,25.834,-81.886,0.05905644,0,"Encounter"
2007,25.975,-81.892,0.05905644,0,"Encounter"
2007,25.942,-81.944,0.05905644,0,"Encounter"
2007,25.983,-82.349,0.05905644,0,"Encounter"
2007,26.148,-83.033,0.05905644,0,"Encounter"
2007,25.791,-83.094,0.05905644,0,"Encounter"
2007,25.792,-83.603,0.05905644,0,"Encounter"
2007,26.557,-83.196,0.05905644,0,"Encounter"
2007,26.433,-82.516,0.05905644,0,"Encounter"
2007,26.73,-82.699,0.05905644,0,"Encounter"
2007,25.116,-81.588,0.05905644,0,"Encounter"
2007,25.369,-82.031,0.05905644,0,"Encounter"
2007,24.981,-82.266,0.05905644,0,"Encounter"
2007,25.708,-83.938,0.05905644,0,"Encounter"
2007,25.878,-83.823,0.05905644,0,"Encounter"
2007,25.878,-84.107,0.05905644,0,"Encounter"
2007,25.978,-84.092,0.05905644,0,"Encounter"
2007,26.096,-83.993,0.05905644,0,"Encounter"
2007,26.086,-84.195,0.05905644,0,"Encounter"
2007,26.112,-84.287,0.05905644,0,"Encounter"
2007,26.304,-84.566,0.05905644,0,"Encounter"
2007,26.483,-84.131,0.05905644,0,"Encounter"
2007,26.811,-83.573,0.05905644,0,"Encounter"
2007,26.909,-83.435,0.05905644,0,"Encounter"
2007,27.538,-82.868,0.05905644,0,"Encounter"
2007,27.328,-82.786,0.05905644,0,"Encounter"
2007,27.401,-83.503,0.05905644,0,"Encounter"
2007,27.005,-84.101,0.05905644,1,"Encounter"
2007,27.229,-84.374,0.05905644,0,"Encounter"
2007,27.573,-84.605,0.05905644,0,"Encounter"
2007,27.991,-85.066,0.05905644,0,"Encounter"
2007,28.051,-84.651,0.05905644,0,"Encounter"
2007,28.266,-83.802,0.05905644,0,"Encounter"
2007,28.206,-83.157,0.05905644,0,"Encounter"
2007,28.864,-83.443,0.05905644,0,"Encounter"
2007,29.443,-83.874,0.05905644,0,"Encounter"
2007,29.348,-84.533,0.05905644,0,"Encounter"
2008,29.677,-86.81,0.05905644,0,"Encounter"
2008,29.66,-86.987,0.05905644,0,"Encounter"
2008,29.643,-87.4,0.05905644,0,"Encounter"
2008,29.886,-87.666,0.05905644,0,"Encounter"
2008,29.97,-87.851,0.05905644,0,"Encounter"
2008,29.969,-88.126,0.05905644,0,"Encounter"
2008,29.916,-87.251,0.05905644,0,"Encounter"
2008,30.091,-86.958,0.05905644,0,"Encounter"
2008,29.9,-86.323,0.05905644,0,"Encounter"
2008,29.904,-86.053,0.05905644,0,"Encounter"
2008,30.036,-85.853,0.05905644,0,"Encounter"
2008,29.712,-85.767,0.05905644,0,"Encounter"
2008,29.386,-85.994,0.05905644,0,"Encounter"
2008,28.975,-86.256,0.05905644,0,"Encounter"
2008,28.921,-86.062,0.05905644,0,"Encounter"
2008,28.502,-85.646,0.05905644,0,"Encounter"
2008,28.329,-85.487,0.05905644,0,"Encounter"
2008,26.711,-84.504,0.05905644,0,"Encounter"
2008,26.856,-84.072,0.05905644,0,"Encounter"
2008,26.745,-83.969,0.05905644,0,"Encounter"
2008,26.628,-83.936,0.05905644,0,"Encounter"
2008,26.345,-83.453,0.05905644,0,"Encounter"
2008,26.347,-83.653,0.05905644,0,"Encounter"
2008,26.352,-83.927,0.05905644,0,"Encounter"
2008,25.994,-84.524,0.05905644,0,"Encounter"
2008,25.305,-84.327,0.05905644,0,"Encounter"
2008,25.287,-83.663,0.05905644,0,"Encounter"
2008,25.244,-83.477,0.05905644,0,"Encounter"
2008,25.356,-83.222,0.05905644,0,"Encounter"
2008,25.451,-83.456,0.05905644,0,"Encounter"
2008,25.568,-83.552,0.05905644,0,"Encounter"
2008,25.618,-83.366,0.05905644,0,"Encounter"
2008,25.959,-83.255,0.05905644,0,"Encounter"
2008,25.596,-83.156,0.05905644,0,"Encounter"
2008,25.136,-81.786,0.05905644,0,"Encounter"
2008,25.436,-81.892,0.05905644,0,"Encounter"
2008,25.948,-82.021,0.05905644,0,"Encounter"
2008,25.787,-82.15,0.05905644,0,"Encounter"
2008,25.88,-82.53,0.05905644,0,"Encounter"
2008,26.035,-82.485,0.05905644,0,"Encounter"
2008,26.323,-82.355,0.05905644,0,"Encounter"
2008,26.445,-82.608,0.05905644,0,"Encounter"
2008,26.992,-82.578,0.05905644,0,"Encounter"
2008,26.977,-82.739,0.05905644,0,"Encounter"
2008,27.122,-82.843,0.05905644,0,"Encounter"
2008,27.511,-82.95,0.05905644,0,"Encounter"
2008,28.334,-83.254,0.05905644,0,"Encounter"
2008,28.503,-83.442,0.05905644,0,"Encounter"
2008,28.136,-83.575,0.05905644,0,"Encounter"
2008,27.794,-84.522,0.05905644,0,"Encounter"
2008,28.77,-84.534,0.05905644,0,"Encounter"
2008,29.258,-84.016,0.05905644,0,"Encounter"
2008,27.345,-96.146,0.05905644,0,"Encounter"
2008,26.718,-96.408,0.05905644,0,"Encounter"
2008,26.366,-96.504,0.05905644,1,"Encounter"
2008,26.171,-96.489,0.05905644,1,"Encounter"
2008,26.182,-96.508,0.05905644,1,"Encounter"
2008,29.765,-88.513,0.05905644,0,"Encounter"
2008,29.235,-88.739,0.05905644,0,"Encounter"
2008,29.107,-88.575,0.05905644,0,"Encounter"
2008,28.817,-89.152,0.05905644,0,"Encounter"
2008,27.941,-90.933,0.05905644,0,"Encounter"
2008,27.874,-91.948,0.05905644,0,"Encounter"
2008,27.757,-93.462,0.05905644,0,"Encounter"
2008,27.828,-94.505,0.05905644,0,"Encounter"
2008,27.799,-95.061,0.05905644,0,"Encounter"
2008,26.731,-97.234,0.05905644,0,"Encounter"
2008,26.769,-97.295,0.05905644,0,"Encounter"
2008,27.244,-97.251,0.05905644,0,"Encounter"
2008,27.619,-96.91,0.05905644,0,"Encounter"
2008,27.641,-96.842,0.05905644,0,"Encounter"
2008,27.528,-96.606,0.05905644,1,"Encounter"
2008,27.721,-96.412,0.05905644,1,"Encounter"
2008,27.962,-95.44,0.05905644,0,"Encounter"
2008,27.998,-95.252,0.05905644,0,"Encounter"
2008,28.355,-95.309,0.05905644,0,"Encounter"
2008,28.706,-95.503,0.05905644,0,"Encounter"
2008,28.614,-95.082,0.05905644,0,"Encounter"
2008,28.735,-94.99,0.05905644,0,"Encounter"
2008,28.697,-94.819,0.05905644,0,"Encounter"
2008,28.859,-94.839,0.05905644,0,"Encounter"
2008,28.855,-94.646,0.05905644,0,"Encounter"
2008,28.099,-94.335,0.05905644,0,"Encounter"
2008,28.168,-94.045,0.05905644,1,"Encounter"
2008,27.439,-83.923,0.05905644,0,"Encounter"
2008,27.644,-84.48,0.05905644,0,"Encounter"
2008,27.831,-84.279,0.05905644,0,"Encounter"
2008,28.333,-83.384,0.05905644,0,"Encounter"
2008,28.97,-83.791,0.05905644,0,"Encounter"
2008,28.881,-84.236,0.05905644,0,"Encounter"
2008,28.959,-84.353,0.05905644,0,"Encounter"
2008,28.994,-84.352,0.05905644,0,"Encounter"
2008,29.177,-84.194,0.05905644,0,"Encounter"
2008,29.299,-83.958,0.05905644,0,"Encounter"
2008,29.615,-84.553,0.05905644,0,"Encounter"
2008,29.134,-84.758,0.05905644,0,"Encounter"
2008,28.572,-84.711,0.05905644,0,"Encounter"
2008,28.611,-85.588,0.05905644,0,"Encounter"
2008,28.846,-85.174,0.05905644,0,"Encounter"
2008,28.859,-85.237,0.05905644,0,"Encounter"
2008,29.308,-85.061,0.05905644,0,"Encounter"
2008,29.205,-85.202,0.05905644,0,"Encounter"
2008,29.122,-85.481,0.05905644,0,"Encounter"
2008,29.884,-86.058,0.05905644,0,"Encounter"
2008,29.832,-86.329,0.05905644,0,"Encounter"
2008,29.931,-86.342,0.05905644,0,"Encounter"
2008,30.088,-86.597,0.05905644,0,"Encounter"
2008,29.596,-86.809,0.05905644,0,"Encounter"
2009,25.113,-83.759,0.05905644,0,"Encounter"
2009,25.383,-83.935,0.05905644,0,"Encounter"
2009,25.468,-84.139,0.05905644,0,"Encounter"
2009,25.557,-84.321,0.05905644,0,"Encounter"
2009,25.727,-84.402,0.05905644,0,"Encounter"
2009,25.662,-84.27,0.05905644,0,"Encounter"
2009,25.668,-83.905,0.05905644,0,"Encounter"
2009,25.734,-83.708,0.05905644,0,"Encounter"
2009,25.558,-83.585,0.05905644,0,"Encounter"
2009,25.322,-83.481,0.05905644,0,"Encounter"
2009,25.235,-83.321,0.05905644,0,"Encounter"
2009,25.329,-82.826,0.05905644,0,"Encounter"
2009,25.041,-82.812,0.05905644,0,"Encounter"
2009,25.147,-82.484,0.05905644,0,"Encounter"
2009,25.259,-81.959,0.05905644,0,"Encounter"
2009,25.412,-81.793,0.05905644,0,"Encounter"
2009,25.725,-82.186,0.05905644,0,"Encounter"
2009,25.934,-82.467,0.05905644,0,"Encounter"
2009,25.589,-82.54,0.05905644,0,"Encounter"
2009,25.605,-82.744,0.05905644,0,"Encounter"
2009,25.684,-83.195,0.05905644,1,"Encounter"
2009,25.916,-83.415,0.05905644,0,"Encounter"
2009,26.02,-83.047,0.05905644,0,"Encounter"
2009,26.248,-82.705,0.05905644,0,"Encounter"
2009,26.573,-83.04,0.05905644,0,"Encounter"
2009,26.614,-83.049,0.05905644,0,"Encounter"
2009,26.477,-83.358,0.05905644,0,"Encounter"
2009,26.217,-83.667,0.05905644,0,"Encounter"
2009,26.072,-83.892,0.05905644,0,"Encounter"
2009,26.384,-83.672,0.05905644,0,"Encounter"
2009,26.518,-83.686,0.05905644,0,"Encounter"
2009,26.479,-83.819,0.05905644,0,"Encounter"
2009,26.498,-83.944,0.05905644,0,"Encounter"
2009,26.379,-84.216,0.05905644,0,"Encounter"
2009,26.553,-84.379,0.05905644,0,"Encounter"
2009,26.741,-84.081,0.05905644,0,"Encounter"
2009,26.763,-83.894,0.05905644,0,"Encounter"
2009,26.908,-83.496,0.05905644,1,"Encounter"
2009,27.961,-84.735,0.05905644,0,"Encounter"
2009,28.158,-84.578,0.05905644,0,"Encounter"
2009,28.384,-84.833,0.05905644,0,"Encounter"
2009,28.322,-84.949,0.05905644,0,"Encounter"
2009,28.184,-85.365,0.05905644,0,"Encounter"
2009,28.345,-85.422,0.05905644,0,"Encounter"
